nox,room,price,flag
4.250047965476346,22.0,822.2719999999997,test
5.268407579546127,87.0,546.1080000000002,test
6.3223327850547015,99.0,240.666,test
6.938044654323256,121.0,154.934,test
5.313059342466518,45.0,430.389,test
7.114461992236987,134.0,138.44299999999998,test
4.680677385160634,53.0,757.6,test
7.069386311683006,19.0,79.0,test
6.547675390697262,120.0,212.43,test
6.328804469614848,8.0,110.868,test
4.855573811005836,65.0,699.2919999999997,test
6.828259192267836,69.0,142.68,test
5.140425196351002,143.0,705.694,test
4.208883170788158,152.0,1536.2,test
4.812114686435,86.0,789.307,test
6.328900107826662,32.0,169.43099999999995,test
4.5453673368211245,156.0,1177.068,test
5.001655953625203,80.0,661.525,test
4.902669963969123,26.0,508.417,test
4.573348048048578,59.0,854.441,test
6.263935343387214,4.0,94.547,test
6.082270387334553,18.0,173.71200000000005,test
5.725444174607944,139.0,434.291,test
5.067697578195749,32.0,473.588,test
5.412502521735556,1.0,123.817,test
7.094234984828364,53.0,105.965,test
7.282938468267869,120.0,116.673,test
6.734632382554151,29.0,118.115,test
6.132672800510951,134.0,308.156,test
5.8245982021965625,149.0,409.18,test
7.307621686016505,82.0,101.774,test
5.414876321262437,101.0,507.299,test
4.795846267908267,59.0,712.735,test
7.278727431233437,77.0,102.21,test
6.578245825317272,42.0,150.27200000000005,test
6.688363349979483,140.0,198.568,test
5.390606098419491,92.0,502.864,test
5.123407412453304,32.0,452.568,test
4.895173287903712,14.0,423.259,test
4.5832204282078095,53.0,820.232,test
7.029250447083106,72.0,122.709,test
4.789051690754478,142.0,937.677,test
6.793683621529735,46.0,129.635,test
7.309546301022882,116.0,112.993,test
5.901026307213111,128.0,367.01,test
4.4314400056568894,28.0,763.5889999999997,test
5.913806226375735,74.0,307.136,test
7.073973630893358,26.0,86.633,test
4.820869832903699,101.0,823.215,test
5.902684783138713,92.0,331.285,test
6.536079471201107,96.0,200.294,test
6.48584977352946,91.0,205.278,test
