nox,room,price
6.750374368995353,4.0,63.601000000000006
6.276951982967953,60.0,214.253
5.033897759920062,69.0,615.855
6.328212806863178,11.0,122.274
5.665359660932031,140.0,457.087
5.672816396746775,77.0,378.36300000000006
5.174322314490223,17.0,357.77
6.810649237831968,90.0,157.003
5.846624781074555,1.0,86.921
6.571276695836303,68.0,175.139
4.673017342942962,3.0,316.608
4.280774466425016,146.0,1431.0339999999999
5.607044940272727,124.0,461.86199999999997
4.542501805615309,37.0,759.6060000000001
5.395597070863165,105.0,521.496
6.441484849226925,54.0,181.42
4.7110791963611165,101.0,900.273
6.1726983644957985,73.0,247.679
5.597710681090463,40.0,329.20099999999996
6.9499675273208785,24.0,93.527
4.611976014477843,136.0,1069.035
4.570826498503705,63.0,873.559
5.966991219130912,63.0,279.974
5.18849268539656,105.0,617.383
6.6733456033867,119.0,191.261
6.845191672014471,145.0,176.628
4.313866864807534,118.0,1305.093
7.090342253022883,125.0,138.217
7.204324062460527,126.0,126.26299999999999
4.240116583345693,70.0,1181.27
4.20668772719106,18.0,801.1160000000001
5.918199657801262,104.0,339.6280000000001
6.211484015262744,82.0,248.662
5.671193747664501,41.0,312.414
7.0224294077962455,134.0,149.226
5.294326354310771,113.0,579.235
7.069379271169151,156.0,150.463
4.4720359804151295,84.0,1033.928
4.3830315786539344,135.0,1285.423
7.068599832774424,100.0,131.404
6.128696314611571,86.0,269.925
6.30256495453874,66.0,216.03599999999997
5.369638984539577,11.0,267.066
5.835673284158061,135.0,393.44300000000004
7.199670499184604,155.0,135.039
5.977448561927665,23.0,203.94299999999998
4.424201751431825,68.0,1007.7189999999999
7.304253793557311,118.0,114.07600000000001
4.19696469607683,152.0,1551.1960000000001
4.635802032089613,18.0,564.688
6.955361792146512,9.0,68.97399999999999
4.7460296077860935,150.0,987.564
6.147192473054558,144.0,311.314
4.552111461581352,52.0,836.403
5.805352216062232,18.0,217.69299999999998
6.367431530309924,52.0,190.49400000000003
6.166587443341379,61.0,235.605
6.954274311227684,9.0,69.035
5.7442090703728725,125.0,414.028
6.104374146997253,134.0,315.35
4.371343321737428,45.0,927.222
5.2183154389645425,32.0,418.881
6.365810940566818,95.0,229.373
5.041832098255209,10.0,338.83099999999996
5.5192348092979095,1.0,113.50299999999999
4.421837475313454,138.0,1253.8110000000001
5.18368558804101,63.0,530.115
6.561987977072754,146.0,222.955
5.427182351628447,57.0,421.584
5.114364533548322,31.0,451.50699999999995
5.775132183266155,37.0,278.164
7.071052007367682,104.0,132.725
6.1505739176574155,38.0,206.517
5.054325252982126,112.0,702.457
5.081782144006984,11.0,337.681
5.013805958631084,90.0,679.047
6.544574460038054,87.0,193.01
4.8959195536773725,76.0,709.8330000000003
4.564325753765999,142.0,1126.1480000000001
4.333324175275951,4.0,456.025
7.199665759126997,61.0,101.516
5.405969737821435,123.0,542.759
7.147330831105839,40.0,93.104
5.5468305987937425,123.0,483.89
5.4707077555962575,32.0,341.001
5.134434698703104,21.0,394.279
4.767795533730629,155.0,979.982
4.183917092955511,79.0,1283.259
6.7405314577338125,54.0,142.181
5.0604112612826775,117.0,708.3860000000003
7.17261073194791,82.0,113.61200000000001
4.330488260948189,107.0,1249.547
7.088841120105671,83.0,122.09100000000001
6.0713448156833385,88.0,284.83799999999997
5.033434937918371,126.0,740.742
5.60004133006003,101.0,436.23900000000003
4.559221389651162,32.0,716.7660000000003
6.016053509661822,70.0,277.816
6.8078041840289245,9.0,77.788
4.4399311978353015,102.0,1126.305
6.908089280970823,72.0,135.445
4.23289326344718,89.0,1278.85
6.661033433655548,12.0,95.741
4.795803869734226,64.0,730.725
6.407705505109477,17.0,130.933
7.071710466572252,29.0,89.742
4.4901762905959055,108.0,1100.1889999999999
4.738891252554152,128.0,946.2689999999999
4.277571853816991,128.0,1378.1529999999998
4.421784068207813,19.0,683.512
6.360718654591771,119.0,246.762
4.145922375504749,75.0,1302.74
4.8458411787361255,27.0,538.703
6.187691375597477,119.0,284.134
6.590292735502096,128.0,209.27
6.1228491489934465,87.0,272.175
6.183966406438673,25.0,176.80599999999995
4.551936685509372,45.0,800.32
6.188519552186126,149.0,304.163
6.886973473038553,120.0,161.11
6.475002309492103,47.0,169.18900000000005
6.378524873317933,81.0,216.199
7.279648971622503,102.0,111.311
5.532843611493506,115.0,479.471
4.292995661843801,58.0,1068.172
4.60481300902374,59.0,832.81
5.072675870472469,58.0,565.814
5.88294404319038,135.0,378.577
5.935950461188255,10.0,163.496
5.097231978440555,125.0,701.498
5.792779325910474,11.0,189.169
7.230677834114022,72.0,104.132
6.048019971652107,27.0,202.227
7.259700839140371,9.0,53.823
6.115992641474057,127.0,307.288
5.830518508068646,52.0,295.07
4.7314176331784905,93.0,863.3939999999999
4.749367805730702,118.0,915.1569999999999
4.307450385385598,40.0,942.206
6.614396910825724,114.0,198.054
4.5079380204750565,65.0,928.336
4.792883441036553,35.0,608.9490000000002
5.2197878541045535,109.0,608.762
4.242054396510995,8.0,607.309
6.216005673047218,135.0,288.579
4.1773895726404895,129.0,1498.965
4.81807025153732,42.0,630.806
6.486035555254397,93.0,206.61599999999999
6.477633434680662,122.0,226.05200000000002
4.491718315078673,67.0,949.452
6.028832398209624,143.0,342.111
7.175282147577442,78.0,111.64399999999999
4.633763242856035,72.0,864.493
6.556780540389777,57.0,167.907
6.709815776903441,42.0,134.99200000000002
5.6634721798379255,113.0,428.74
4.252798225470369,52.0,1067.473
6.4305748969693335,101.0,221.696
6.693787558999629,115.0,186.141
6.139393220528966,117.0,294.01099999999997
6.563504515404322,133.0,216.41299999999998
6.489498997454383,47.0,167.2
5.4950369892415845,39.0,355.17
4.9823033093775395,115.0,750.975
6.67440320555449,68.0,161.02
6.257867587236249,142.0,283.246
4.8672978366716775,89.0,762.556
4.868214135741553,60.0,675.3810000000002
6.258107428013355,5.0,101.71
4.117820626677138,42.0,1116.219
5.331437141390385,5.0,216.453
6.3747191138546055,125.0,247.662
6.595923348808559,55.0,160.864
7.160117505956992,146.0,136.93
6.683174009823393,111.0,185.735
5.416689607457925,22.0,317.749
6.9638029518190905,28.0,96.947
6.383727797432673,153.0,261.536
6.090889233072562,110.0,300.149
5.443961835914892,21.0,306.371
4.302208870490886,114.0,1303.719
5.846194429209177,46.0,280.596
5.295911112830839,129.0,602.4069999999998
6.969946384552758,131.0,154.672
5.502285219825393,4.0,175.886
6.9648945623638925,38.0,106.34899999999999
6.0752032842181585,9.0,141.32399999999996
6.4843607704487845,35.0,153.421
5.818880509116622,80.0,339.853
4.831730016869914,144.0,909.507
4.157147139598158,145.0,1579.4089999999999
5.250319621620367,138.0,638.248
6.818837460432414,71.0,145.042
6.97671366775841,71.0,127.53
7.107067879085151,17.0,74.048
5.635648227388687,100.0,422.473
4.971214418437032,45.0,568.669
5.893295818956318,125.0,366.658
7.272988527651186,154.0,126.95299999999999
4.749122713113717,147.0,979.0060000000001
6.134803097961713,31.0,196.55200000000002
7.166984403181652,33.0,86.387
4.204090214015075,73.0,1232.188
7.100309853199057,61.0,110.07700000000001
6.7752102902810565,87.0,159.935
6.5966240197723645,12.0,100.90100000000001
6.563128461692624,155.0,226.86
6.777878892793058,69.0,148.66299999999995
6.029427854772433,136.0,336.73
6.298068675457296,10.0,121.712
5.952739494673453,115.0,340.517
4.3525145131960965,121.0,1274.378
6.241082222686199,146.0,289.6
7.102507812609098,45.0,100.11200000000001
7.159082558832893,36.0,89.292
5.8533876691927125,50.0,286.165
4.5602766348676695,35.0,736.059
4.749541402020298,130.0,942.551
4.7499442486977586,24.0,561.875
5.663587015334152,156.0,473.16
7.314433481842933,110.0,110.729
6.191157560363108,110.0,276.596
4.503726384678664,145.0,1190.756
6.7241039087994805,17.0,101.17200000000001
6.354261573168363,35.0,170.584
4.967560801156963,1.0,177.938
5.844995730653182,140.0,394.838
5.723330156394397,37.0,290.161
6.274931941867025,19.0,150.94799999999995
4.752812251922135,95.0,854.0110000000003
6.175093747761929,148.0,306.877
6.077032716150985,107.0,300.998
5.567840027970643,101.0,447.841
6.853308810877464,57.0,131.859
4.4446105103019375,16.0,636.543
7.103496172984067,142.0,142.185
4.2186145019175285,78.0,1242.626
5.863051722969332,102.0,353.13599999999997
5.196467895941408,13.0,323.68
6.424351455212682,11.0,113.059
4.360890413864223,12.0,624.067
6.526638781500813,94.0,200.544
6.308394418800456,118.0,256.85
4.899749441495198,95.0,757.628
5.083930950638829,130.0,717.7080000000003
5.28934353023684,132.0,609.9169999999998
4.693898356968392,65.0,797.7819999999997
4.829663557389491,142.0,907.1510000000001
6.653524942267305,27.0,123.458
4.8075965362989646,31.0,579.758
4.205298729250405,24.0,875.825
4.252719531416006,13.0,698.48
7.287058562383354,99.0,109.633
4.607268783536955,154.0,1114.748
4.161514236708388,82.0,1321.896
6.058417663824298,31.0,209.178
6.351968496854688,19.0,141.76
7.055797230428027,65.0,116.384
5.9728745841584905,47.0,254.743
6.090782673769264,69.0,260.25
5.088402341900483,125.0,706.566
6.565058779372465,34.0,142.386
6.8727499298025965,73.0,139.994
6.857310243639,112.0,161.605
6.155235904178452,113.0,287.168
6.690442001664906,36.0,130.82399999999998
5.211952525101017,82.0,561.558
6.841894140082347,107.0,161.376
5.923783506410496,2.0,100.90799999999999
6.9652320335006825,95.0,140.726
6.032338206512423,147.0,344.025
5.825347801503647,28.0,245.18099999999998
6.8363554351505025,25.0,103.89200000000001
7.112885949308481,84.0,120.15899999999999
6.5295863156663465,59.0,173.488
4.789827711597334,39.0,631.0219999999998
5.031566042742281,36.0,505.642
5.060368192384036,97.0,668.918
7.25405815454625,122.0,120.057
7.307551589050274,105.0,109.77799999999999
5.647838286220829,114.0,435.411
7.2450790844149555,132.0,123.891
5.296069348753428,80.0,520.405
5.666790986232972,47.0,326.918
5.454492789005128,102.0,492.665
4.322190857758655,8.0,568.9119999999998
6.223795550500878,62.0,225.99400000000003
5.274565514709036,43.0,437.973
5.2524989363589025,80.0,539.2130000000002
5.907558062793899,140.0,375.21
5.4379634222589575,129.0,536.55
5.9185134764863125,76.0,308.468
6.282660946608655,117.0,261.611
7.273116751287974,98.0,110.545
6.475417135666133,50.0,172.364
6.541536718910701,46.0,159.208
6.492735224437723,146.0,235.898
5.344632748999845,11.0,272.566
6.322825716928444,114.0,251.18
4.291284376630103,139.0,1397.658
4.3541427347856745,34.0,863.0239999999999
7.308794439331582,133.0,117.89299999999999
5.000917779421019,1.0,173.166
5.3935171883145525,97.0,509.865
6.994789803985517,73.0,126.738
5.3574394491211335,11.0,269.735
5.637030609854076,124.0,450.71
6.534574879406389,101.0,203.678
6.2862653089109815,35.0,180.30200000000002
5.605906306007017,39.0,324.4840000000001
4.318582059588353,139.0,1366.906
4.274548207549141,61.0,1101.2160000000001
4.576855108834441,126.0,1074.6660000000004
5.549918265420837,17.0,263.42900000000003
4.283912230401209,6.0,537.4780000000002
5.371634531423045,91.0,508.99800000000016
6.642481348454455,82.0,175.00900000000001
5.8609000355763925,76.0,323.296
6.099211389252577,38.0,215.345
6.803070705593928,13.0,87.389
5.221256266525536,32.0,417.879
7.186912704790831,39.0,89.454
7.038835772257737,68.0,119.64299999999999
4.356867060546904,43.0,925.265
7.218882190876106,68.0,103.314
5.6551607331411216,36.0,304.175
4.848452533276081,4.0,299.682
4.700369466795478,78.0,839.118
5.761469529280458,61.0,327.777
6.1961814471924965,33.0,190.574
5.284888397394728,54.0,465.655
5.381670420015715,87.0,497.95300000000003
4.717325246852946,63.0,775.2460000000003
7.1559258681921145,56.0,102.48100000000001
5.058576001097345,120.0,714.966
6.7381092818145625,28.0,116.524
6.523517505987082,72.0,185.303
4.5368203553874045,71.0,931.57
7.006817515242068,89.0,133.349
4.900970420464611,113.0,798.1439999999999
5.3022974745159495,155.0,633.9159999999998
7.11069543667112,148.0,143.156
4.2144614678326375,147.0,1513.662
4.5849536029556965,86.0,949.84
6.779901078506256,73.0,150.998
6.001411692933615,59.0,266.822
5.09331278443375,9.0,314.601
6.459473913431264,117.0,226.503
4.583035287832254,22.0,626.837
6.986526227511567,4.0,52.466
6.336674941789157,146.0,267.893
5.4056226609861815,38.0,378.994
7.188872136220772,117.0,124.99799999999999
5.165350737500512,132.0,674.7719999999998
4.68188356219447,6.0,388.599
7.3160282917919774,107.0,109.65299999999999
4.894131832520434,65.0,677.66
6.191512010442168,134.0,293.7290000000001
6.09145621728286,74.0,265.738
7.229439226739408,148.0,129.951
5.560488955947448,84.0,425.82599999999996
6.740214936309763,8.0,79.285
6.120716525666598,49.0,228.72299999999998
5.109629303549543,43.0,500.98800000000006
4.669262164515815,78.0,860.664
4.615454789174249,96.0,958.238
6.393702397358383,3.0,77.891
6.78889732471708,126.0,177.143
5.913186326428669,75.0,308.556
7.196756070437043,113.0,122.881
5.591929075596644,39.0,328.202
6.65279227033626,101.0,184.972
6.710244734883214,10.0,86.98700000000002
6.561179998709056,155.0,227.22099999999998
6.6045783701741545,129.0,207.343
5.845526176109829,119.0,375.51800000000003
4.989729537085744,14.0,391.86699999999996
6.5578258835427095,139.0,220.372
7.0285612172870575,67.0,120.103
5.4481041159959815,19.0,296.127
4.3460838396815245,75.0,1106.651
5.61392258189551,11.0,218.854
4.888055356603892,91.0,754.88
4.509701257093367,112.0,1094.9389999999999
5.256204289975074,29.0,394.093
6.574752253610886,98.0,195.30700000000002
4.946677300088613,96.0,731.5369999999997
5.072000106053691,48.0,534.276
6.820074468998063,152.0,182.9
6.530724834461101,90.0,197.237
4.513708508321222,5.0,421.49800000000016
5.7870445645248845,120.0,394.861
6.728246064786676,20.0,105.97200000000001
5.502516276287829,28.0,318.971
7.066811515281093,136.0,144.578
5.108047512587744,74.0,592.283
4.963279511145426,134.0,799.243
4.913697898019351,156.0,871.828
5.720465736752352,143.0,439.858
6.879189223283534,46.0,120.906
4.201935635039284,130.0,1472.7520000000006
5.998748253842372,150.0,355.765
4.730868630886949,75.0,808.7539999999997
6.107924805839312,48.0,229.666
4.679179186413284,99.0,918.346
4.242294665699549,118.0,1383.4820000000002
4.988791897932146,83.0,676.072
7.020584130447763,21.0,84.76100000000002
6.9855006238521575,97.0,139.30700000000002
4.290014803963071,156.0,1449.385
4.527300989627438,111.0,1076.388
6.63256302969476,140.0,207.805
4.7569784300890845,19.0,520.119
6.267358173144723,105.0,256.267
6.484668063783888,55.0,176.132
5.267528858229422,108.0,583.88
6.905148425643455,11.0,76.406
6.761811054870771,40.0,127.476
6.4187993940349815,46.0,175.957
6.429617710369128,49.0,177.81799999999996
4.690187817037077,75.0,836.015
7.209217845569202,39.0,87.84100000000002
5.2245372541071395,124.0,630.813
5.270345603394632,2.0,171.87400000000005
4.320546187426881,110.0,1270.4180000000001
4.540663073217675,82.0,970.5039999999999
5.405474186741451,100.0,509.649
4.223352100716332,72.0,1207.886
6.638498688536469,137.0,205.437
5.50431299022337,116.0,492.051
4.715427057728552,94.0,877.587
4.934672462092858,56.0,626.406
6.157691061769599,43.0,213.24
6.475454791081929,8.0,98.38
4.537933586963899,83.0,976.279
7.000359145292696,104.0,140.595
6.135046161960722,150.0,318.363
6.610947781198598,38.0,141.907
7.045802838085352,39.0,100.35600000000001
5.187548730603134,59.0,517.947
6.926002560958817,122.0,156.858
5.204927472336787,112.0,621.319
7.313833133645158,33.0,76.643
6.289379388478278,76.0,228.00400000000002
4.566791845846456,144.0,1128.7060000000001
6.282305234254732,97.0,247.09599999999998
5.162086469146784,6.0,262.742
5.635752782202048,59.0,359.455
4.5205498044176755,92.0,1021.9
4.862380746329738,139.0,877.528
4.340094743977147,71.0,1093.5710000000001
5.634657717836659,106.0,430.423
5.2351151334874,5.0,234.128
6.391761827228228,2.0,68.911
5.535764426543125,125.0,490.691
5.214473361921127,106.0,606.205
6.205612902683145,48.0,212.09099999999998
4.948588677031088,28.0,500.974
6.441925968136412,97.0,216.955
5.09806418557334,79.0,609.191
5.132373738081332,148.0,717.852
7.308813090262964,122.0,114.82
6.994466300808936,51.0,113.596
4.3058844326363905,142.0,1390.175
5.705521947127132,121.0,423.059
6.725807732399522,78.0,161.034
6.904319242272378,76.0,138.129
5.043554849766197,135.0,750.331
4.20528235350372,127.0,1458.2839999999999
5.8110046294368045,73.0,332.594
5.203627892076469,133.0,655.561
4.43792115724414,23.0,715.195
5.803537728942006,8.0,170.106
7.149731024574591,69.0,109.796
4.6029677293886175,43.0,757.1110000000001
5.22510998640027,39.0,442.561
6.1772517321028975,20.0,166.04
5.642857457599439,60.0,359.223
5.490712894126734,48.0,379.80300000000005
6.299557356461677,79.0,228.81599999999997
6.425705749510511,144.0,248.09599999999998
7.21138546769849,125.0,125.23299999999999
6.71580779083338,87.0,167.868
4.707306617043422,142.0,1002.275
7.039764014158305,20.0,82.211
6.338879249104822,101.0,238.899
4.231721121689441,152.0,1507.8729999999994
4.318868297741163,6.0,522.382
5.3239202205168485,89.0,525.592
4.529243855491544,86.0,993.959
6.743047004667063,74.0,156.25
4.865277808179584,68.0,703.431
4.725462207900547,40.0,670.179
5.701536856588464,104.0,405.221
6.430560239007453,104.0,223.692
5.246995456545137,94.0,569.0369999999998
6.316407726512746,31.0,169.512
5.346355647388591,70.0,479.50800000000004
6.293057576350851,77.0,228.231
5.544113510464368,12.0,237.92
6.388663359972882,134.0,250.13
4.781392865204693,78.0,785.497
5.038448167162592,109.0,705.7189999999997
6.8660903102082536,69.0,138.34799999999998
5.090852064600388,126.0,706.8760000000003
7.297620573109517,89.0,105.209
4.790789359304638,7.0,372.76599999999996
6.155854050435328,79.0,257.246
5.7651450185105375,100.0,380.16
5.32611782511808,44.0,422.916
5.053358490638677,152.0,771.873
6.7120228724004765,125.0,188.137
4.276754075388803,63.0,1110.144
6.058832431803615,155.0,342.18199999999996
6.456485218582243,10.0,106.97399999999999
5.200566365502771,33.0,429.005
4.225876462898753,26.0,882.615
6.642352526346463,122.0,197.65400000000002
5.3456487470337954,66.0,471.224
5.491063804224344,8.0,219.442
5.518777514914935,142.0,517.328
6.427579779487507,37.0,163.444
7.056032299099872,136.0,145.855
6.35238295666986,136.0,258.807
6.5899809498150175,101.0,194.687
5.793637607373906,87.0,355.93800000000016
4.626756513327192,95.0,946.414
4.54723961285922,136.0,1126.952
4.346261450117621,38.0,898.6560000000003
5.243116586696878,112.0,602.28
5.446884965695661,33.0,350.976
7.021170367173943,19.0,82.166
7.119628250712454,60.0,107.811
6.904138875062258,68.0,133.528
6.867242096838128,81.0,145.17
5.856647881931144,55.0,293.853
7.04343926541852,144.0,149.957
5.863974158635168,42.0,268.967
6.7831233094226295,155.0,189.625
4.7724820864740245,38.0,634.938
4.166291383664065,94.0,1372.955
5.411104831328276,21.0,314.686
6.683574828930912,66.0,158.368
7.031109277388366,12.0,70.811
5.2663930779652,115.0,595.76
4.653459523163013,46.0,741.737
6.717778377952522,132.0,190.40400000000002
6.89641031052076,69.0,134.971
4.817626488334187,107.0,840.0989999999997
4.359644231158751,71.0,1076.285
4.9521712453284366,136.0,810.177
5.435140163214466,112.0,515.0269999999998
5.308429887856351,19.0,331.83099999999996
6.235608094065814,89.0,250.011
5.779166692443079,82.0,353.695
5.129262338982379,19.0,384.00300000000004
5.2150062933130386,77.0,549.481
4.98608828696973,152.0,815.3739999999997
7.281994578832324,128.0,119.09299999999999
6.1618369672134925,3.0,94.09299999999999
4.610114390654002,140.0,1080.1960000000001
6.297877087304928,100.0,246.268
4.3078781645052056,136.0,1369.7060000000001
6.790169804905967,98.0,163.859
5.053977541813438,47.0,538.697
4.336685975259935,52.0,996.93
4.746069914108149,109.0,895.6089999999997
5.145750761703669,26.0,417.04400000000004
4.696238299398477,31.0,634.836
6.3580370047057055,44.0,182.393
6.0172791025429095,31.0,216.31099999999998
4.2279816538895565,7.0,589.716
6.852144569052317,146.0,176.00099999999995
6.181251504278159,10.0,133.87
6.716236967706876,65.0,153.488
6.399392835947663,57.0,190.885
5.46939006577407,114.0,503.57099999999997
5.46646438623146,115.0,506.124
6.247458856116839,33.0,182.775
6.372072693751472,87.0,222.143
4.245662668839777,146.0,1472.576
6.367820811016713,70.0,208.56799999999998
5.5699657960358175,83.0,421.00300000000004
5.683425430142428,126.0,436.119
5.765619932653906,115.0,396.615
5.109211548123146,60.0,554.942
6.855461876029441,35.0,113.37899999999999
6.138582680704492,106.0,285.45099999999996
7.168935258254103,105.0,122.905
4.380640355537368,56.0,983.9110000000001
5.2898629370877,78.0,519.004
5.517257911461135,22.0,292.743
7.080934175203407,108.0,133.19
4.641181409611856,90.0,920.0060000000001
5.158086650903763,139.0,689.597
4.627746385673095,109.0,986.278
6.723667499912423,137.0,191.66099999999997
5.442797538829964,14.0,270.877
6.3362152671320775,77.0,220.343
5.79200495606672,119.0,392.26099999999997
6.226035919209262,35.0,189.372
7.305167786562194,106.0,110.31
5.115482517259578,126.0,692.828
7.2973256560454915,30.0,75.447
6.261491874819894,67.0,224.419
7.116793990800455,150.0,143.032
4.882746400498752,81.0,731.622
5.471699100588597,90.0,467.551
5.066778994179463,122.0,713.801
5.74730184650303,156.0,441.954
6.9005369081812,144.0,168.482
6.818238640493593,115.0,168.188
4.4412461537823935,3.0,382.435
7.307235375968712,34.0,77.763
6.035703404318942,18.0,180.43
6.162635883584343,156.0,315.041
5.027142355294299,99.0,691.585
6.436547416593474,149.0,248.49599999999998
5.320768554494057,107.0,557.498
4.321669782022214,26.0,816.33
5.384921639945659,104.0,524.516
6.352048657436218,19.0,141.753
6.449178131465301,120.0,230.188
4.8773814989614035,32.0,553.05
4.997818874304479,19.0,427.425
4.205419544021359,71.0,1220.435
6.398239987690734,83.0,214.347
7.052032177219616,37.0,98.25299999999999
5.132161850557418,49.0,511.92900000000003
6.034797269954008,58.0,258.30400000000003
4.518716605116818,21.0,651.235
6.534862033888983,81.0,190.338
6.116528721932089,96.0,281.94599999999997
7.077634546025371,57.0,109.82600000000001
5.173364427430927,26.0,407.76199999999994
6.031710252761991,136.0,336.10699999999997
4.919579695896088,7.0,335.624
6.515063277894317,132.0,224.61
5.385890360349301,149.0,585.056
6.473128382461344,105.0,216.7
4.543383380103414,130.0,1115.0
7.019028196549977,59.0,116.42200000000001
6.175648111997647,48.0,217.335
4.913215632681654,31.0,531.94
4.775112003004162,54.0,705.503
6.386184159119967,86.0,218.828
6.408756896598972,143.0,251.01
6.2043131703451575,95.0,261.64099999999996
5.240108784299923,130.0,631.929
6.783397276470437,39.0,124.288
6.389663898693787,137.0,251.625
5.7442708758267775,12.0,202.108
5.768142565686342,47.0,300.999
5.457876819899062,88.0,469.605
5.355556829947396,116.0,555.4730000000002
4.610487743880401,14.0,533.789
6.712735004757028,35.0,127.365
5.748037467908496,110.0,396.904
6.303295009888481,91.0,238.207
5.245385215304681,66.0,511.346
4.4576929534509935,1.0,269.61
4.308801705755914,54.0,1031.692
6.66985248813128,32.0,128.327
5.4110241615014125,141.0,563.592
5.200332688143519,113.0,625.3480000000002
4.304023120040196,25.0,818.2739999999999
5.086463345359092,136.0,726.183
6.415378068350482,57.0,188.41299999999998
6.949752877805736,133.0,157.97
4.897587006259308,131.0,837.38
6.502188299462791,58.0,176.48
6.051941718691928,21.0,186.66
7.271225066833249,129.0,120.428
6.0808908600890375,22.0,184.923
5.058779547295412,38.0,502.80400000000003
5.825969915943572,22.0,227.62400000000002
6.363654755883348,24.0,150.822
4.415022626689145,32.0,806.1519999999997
5.138605181736354,62.0,547.268
7.178261134096223,153.0,136.869
5.564089863619611,49.0,360.02099999999996
5.207554494489399,66.0,527.355
4.110599536006827,108.0,1499.06
4.902435989789153,16.0,438.31
7.277452560940351,25.0,72.52
5.9860874780587885,31.0,221.88
5.782326740887108,126.0,402.344
5.517339491612617,49.0,374.005
4.98573726509526,70.0,643.332
6.771943853548392,120.0,176.946
4.872757674806781,73.0,714.5
7.150740629434033,1.0,30.028000000000002
6.032157767160357,21.0,189.696
4.13731039879561,89.0,1382.454
6.355201864394204,156.0,269.283
7.113967662249862,100.0,126.635
5.0422175144540375,52.0,560.974
5.753227134956133,134.0,419.83099999999996
6.837660205885174,9.0,75.918
4.431911215548056,9.0,539.336
6.122225607757121,49.0,228.44400000000002
6.49525895944448,39.0,157.184
5.371315322842215,46.0,413.204
6.549581754720597,88.0,192.896
6.9056260313265465,130.0,162.613
4.801942169302074,123.0,887.977
7.009383048892242,141.0,153.189
5.8692759765433085,155.0,399.345
5.560499357004288,2.0,135.678
4.2806193271689885,62.0,1101.245
6.475827114862424,136.0,234.035
6.567742043172197,61.0,169.90099999999995
6.667624292821702,70.0,163.35399999999996
5.161561625613041,22.0,391.18699999999995
4.710561623683379,37.0,662.375
5.188230278713316,3.0,208.046
6.687586106637298,70.0,160.72
4.3821158701959835,121.0,1244.002
4.785852190530352,16.0,482.0
5.146033231965644,16.0,359.38599999999997
4.791058229248718,40.0,635.2919999999998
5.055764744783521,132.0,737.812
6.5764927218393625,116.0,205.359
4.681286772887137,44.0,715.308
7.0862502972958525,39.0,97.103
7.089475164393259,73.0,117.32700000000001
6.801216992467689,68.0,145.21
5.175359054596097,155.0,703.01
4.383093209572686,66.0,1032.579
6.811827172336089,12.0,84.669
6.784440850508967,20.0,101.227
5.5841340339568974,129.0,476.292
7.234759481616923,60.0,98.155
7.30526236415436,35.0,78.582
5.6839478642584345,117.0,426.157
4.307149205605473,104.0,1262.51
6.2409909414002405,8.0,119.094
6.129861397572715,80.0,263.768
6.027978477879909,106.0,312.375
6.960471081553676,156.0,164.428
5.067752339941559,43.0,518.381
5.5954772623888624,6.0,184.558
7.116305805368709,72.0,114.306
6.67108945632928,123.0,193.55900000000003
5.546363636219577,34.0,326.616
6.783682162227852,18.0,98.07799999999999
7.068138680990497,120.0,138.994
5.571868633556711,8.0,205.457
4.516594776431711,58.0,890.222
4.302246100406061,22.0,788.025
5.0199325990141865,47.0,553.8530000000002
6.350997977802898,139.0,260.834
5.947157157994468,142.0,364.87300000000016
5.605525859840199,77.0,399.69699999999995
6.5770503077137015,59.0,166.908
6.911732688370793,116.0,156.263
6.987603180565975,36.0,102.686
6.2249072815793625,127.0,281.188
4.521264484071222,109.0,1075.694
7.081281436600095,10.0,64.28699999999999
5.307811886466083,147.0,620.922
4.783005510118199,66.0,745.373
6.2775676238954325,113.0,259.91900000000004
5.352958168801528,3.0,181.90900000000002
6.761930972294,156.0,193.30900000000003
4.957961228033152,85.0,698.3430000000003
4.347395291459294,150.0,1366.6629999999998
4.11661405988661,138.0,1607.924
5.7476864728842285,108.0,394.795
4.544632667955184,40.0,776.5980000000003
4.658106913163735,50.0,758.03
5.0945396372981815,5.0,262.54900000000004
6.99565478811463,105.0,141.548
4.408789668716677,69.0,1025.026
6.296385313280799,55.0,205.34400000000002
6.57992842896261,57.0,164.768
6.6284590067528475,100.0,188.104
6.284264429039563,3.0,85.15700000000002
5.9917248464698565,47.0,250.858
6.034250034917281,81.0,286.2270000000001
4.805498894951256,123.0,885.408
5.558237421825591,5.0,179.922
4.327484491043651,27.0,821.9060000000003
6.8790870263730906,127.0,164.987
4.7269687204264725,90.0,857.878
7.22374885911992,69.0,103.368
4.709820522250898,9.0,430.027
6.025744559977609,148.0,346.598
5.713841573171147,115.0,413.71
5.857427884903567,120.0,372.846
4.7505365932139645,102.0,874.415
4.435282617357485,126.0,1206.099
4.753930353819903,119.0,914.118
5.299482961090294,97.0,550.475
6.882632788626143,144.0,170.959
4.958217366571958,76.0,674.693
6.712522434638168,68.0,156.094
4.720657142901326,54.0,737.5189999999999
5.3577057401051436,87.0,507.775
5.5407186515042826,38.0,339.48
4.69012418821246,97.0,904.525
6.357270248090553,124.0,250.592
4.96261646375722,25.0,478.397
4.75891667113559,62.0,745.747
6.077971898284925,112.0,305.001
6.493019934907903,101.0,210.697
5.117537864233083,75.0,590.14
4.8355258875770994,104.0,820.7589999999999
6.0218773068460525,7.0,136.675
